state,year,offense,count
VA,2007,rape,2715
VA,2007,robbery,7720
VA,2007,violent-crime,20581
VA,2008,aggravated-assault,9061
VA,2008,arson,1517
VA,2008,burglary,32058
VA,2008,homicide,346
VA,2008,larceny,154800
VA,2008,motor-vehicle-theft,13136
VA,2008,property-crime,201511
VA,2008,rape,2722
VA,2008,robbery,7501
VA,2008,violent-crime,19630
VA,2009,aggravated-assault,8719
VA,2009,arson,1357
VA,2009,burglary,31682
VA,2009,homicide,345
VA,2009,larceny,153438
VA,2009,motor-vehicle-theft,11636
VA,2009,property-crime,198113
VA,2009,rape,2438
VA,2009,robbery,6345
VA,2009,violent-crime,17847
VA,2010,aggravated-assault,8337
VA,2010,arson,1247
VA,2010,burglary,30462
VA,2010,homicide,351
VA,2010,larceny,148909
VA,2010,motor-vehicle-theft,10415
VA,2010,property-crime,191033
VA,2010,rape,2434
VA,2010,robbery,5698
VA,2010,violent-crime,16820
VA,2011,aggravated-assault,7670
VA,2011,arson,1180
VA,2011,burglary,30469
VA,2011,homicide,281
VA,2011,larceny,145118
VA,2011,motor-vehicle-theft,9640
VA,2011,property-crime,186407
VA,2011,rape,2525
VA,2011,robbery,5444
VA,2011,violent-crime,15920
VA,2012,aggravated-assault,7898
VA,2012,arson,1252
VA,2012,burglary,28888
VA,2012,homicide,293
VA,2012,larceny,142041
VA,2012,motor-vehicle-theft,8869
VA,2012,property-crime,181050
VA,2012,rape,2417
VA,2012,robbery,4732
VA,2012,violent-crime,15340
VA,2013,aggravated-assault,7852
VA,2013,arson,954
VA,2013,burglary,26475
VA,2013,homicide,298
VA,2013,larceny,138284
VA,2013,motor-vehicle-theft,8448
VA,2013,property-crime,174161
VA,2013,rape,2359
VA,2013,robbery,4593
VA,2013,violent-crime,15102
VA,2014,aggravated-assault,7994
VA,2014,arson,861
VA,2014,burglary,22753
VA,2014,homicide,322
VA,2014,larceny,132697
VA,2014,motor-vehicle-theft,7564
VA,2014,property-crime,163875
VA,2014,rape,2385
VA,2014,robbery,4296
VA,2014,violent-crime,14997
VA,2015,aggravated-assault,7942
VA,2015,arson,895
VA,2015,burglary,21109
VA,2015,homicide,350
VA,2015,larceny,129693
VA,2015,motor-vehicle-theft,8095
VA,2015,property-crime,159792
VA,2015,rape,2454
VA,2015,robbery,4446
VA,2015,violent-crime,15192
VA,2016,aggravated-assault,8708
VA,2016,arson,874
VA,2016,burglary,19954
VA,2016,homicide,449
VA,2016,larceny,128745
VA,2016,motor-vehicle-theft,9611
VA,2016,property-crime,159184
VA,2016,rape,2836
VA,2016,robbery,4792
VA,2016,violent-crime,16785
VA,2017,aggravated-assault,8432
VA,2017,arson,824
VA,2017,burglary,18444
VA,2017,homicide,419
VA,2017,larceny,125445
VA,2017,motor-vehicle-theft,9945
VA,2017,property-crime,154658
VA,2017,rape,3033
VA,2017,robbery,4330
VA,2017,violent-crime,16214
VA,2018,aggravated-assault,8710
VA,2018,arson,669
VA,2018,burglary,15176
VA,2018,homicide,388
VA,2018,larceny,118025
VA,2018,motor-vehicle-theft,10533
VA,2018,property-crime,144403
VA,2018,rape,2991
VA,2018,robbery,3626
VA,2018,violent-crime,15715
VT,1993,arson,1
VT,1993,burglary,47
VT,1993,larceny,69
VT,1993,motor-vehicle-theft,6
VT,1993,property-crime,123
VT,1993,rape,4
VT,1993,violent-crime,4
VT,1994,aggravated-assault,119
VT,1994,arson,164
VT,1994,burglary,2080
VT,1994,homicide,2
VT,1994,larceny,3735
VT,1994,motor-vehicle-theft,305
VT,1994,property-crime,6284
VT,1994,rape,79
VT,1994,robbery,23
VT,1994,violent-crime,223
VT,1995,aggravated-assault,149
VT,1995,arson,146
VT,1995,burglary,1956
VT,1995,homicide,7
VT,1995,larceny,3947
VT,1995,motor-vehicle-theft,267
VT,1995,property-crime,6316
VT,1995,rape,75
VT,1995,robbery,19
VT,1995,violent-crime,250
VT,1996,aggravated-assault,90
VT,1996,arson,88
VT,1996,burglary,1445
VT,1996,homicide,3
VT,1996,larceny,3004
VT,1996,motor-vehicle-theft,233
VT,1996,property-crime,4770
VT,1996,rape,49
VT,1996,robbery,8
VT,1996,violent-crime,150
VT,1997,aggravated-assault,89
VT,1997,arson,86
VT,1997,burglary,1235
VT,1997,homicide,4
VT,1997,larceny,2853
VT,1997,motor-vehicle-theft,207
VT,1997,property-crime,4381
VT,1997,rape,45
VT,1997,robbery,6
VT,1997,violent-crime,144
VT,1998,aggravated-assault,210
VT,1998,arson,119
VT,1998,burglary,2441
VT,1998,homicide,8
VT,1998,larceny,7123
VT,1998,motor-vehicle-theft,497
VT,1998,property-crime,10180
VT,1998,rape,87
VT,1998,robbery,21
VT,1998,violent-crime,326
VT,1999,aggravated-assault,307
VT,1999,arson,101
VT,1999,burglary,2833
VT,1999,homicide,9
VT,1999,larceny,8672
VT,1999,motor-vehicle-theft,726
VT,1999,property-crime,12332
VT,1999,rape,95
VT,1999,robbery,61
VT,1999,violent-crime,472
VT,2000,aggravated-assault,310
VT,2000,arson,99
VT,2000,burglary,2822
VT,2000,homicide,7
VT,2000,larceny,9782
VT,2000,motor-vehicle-theft,657
VT,2000,property-crime,13360
VT,2000,rape,106
VT,2000,robbery,78
VT,2000,violent-crime,501
VT,2001,aggravated-assault,340
VT,2001,arson,86
VT,2001,burglary,2624
VT,2001,homicide,4
VT,2001,larceny,10052
VT,2001,motor-vehicle-theft,675
VT,2001,property-crime,13437
VT,2001,rape,79
VT,2001,robbery,84
VT,2001,violent-crime,507
VT,2002,aggravated-assault,364
VT,2002,arson,100
VT,2002,burglary,3227
VT,2002,homicide,6
VT,2002,larceny,9636
VT,2002,motor-vehicle-theft,702
VT,2002,property-crime,13665
VT,2002,rape,113
VT,2002,robbery,68
VT,2002,violent-crime,551
VT,2003,aggravated-assault,416
VT,2003,arson,85
VT,2003,burglary,2787
VT,2003,homicide,11
VT,2003,larceny,9110
VT,2003,motor-vehicle-theft,616
VT,2003,property-crime,12598
VT,2003,rape,111
VT,2003,robbery,61
VT,2003,violent-crime,599
VT,2004,aggravated-assault,390
VT,2004,arson,98
VT,2004,burglary,3272
VT,2004,homicide,12
VT,2004,larceny,10234
VT,2004,motor-vehicle-theft,575
VT,2004,property-crime,14179
VT,2004,rape,171
VT,2004,robbery,76
VT,2004,violent-crime,649
VT,2005,aggravated-assault,474
VT,2005,arson,82
VT,2005,burglary,3070
VT,2005,homicide,7
VT,2005,larceny,10527
VT,2005,motor-vehicle-theft,643
VT,2005,property-crime,14322
VT,2005,rape,170
VT,2005,robbery,72
VT,2005,violent-crime,723
VT,2006,aggravated-assault,514
VT,2006,arson,115
VT,2006,burglary,3381
VT,2006,homicide,14
VT,2006,larceny,10838
VT,2006,motor-vehicle-theft,612
VT,2006,property-crime,14946
VT,2006,rape,193
VT,2006,robbery,115
VT,2006,violent-crime,836
VT,2007,aggravated-assault,496
VT,2007,arson,79
VT,2007,burglary,3108
VT,2007,homicide,12
VT,2007,larceny,10775
VT,2007,motor-vehicle-theft,613
VT,2007,property-crime,14575
VT,2007,rape,154
VT,2007,robbery,80
VT,2007,violent-crime,742
VT,2008,aggravated-assault,543
VT,2008,arson,87
VT,2008,burglary,3466
VT,2008,homicide,16
VT,2008,larceny,11892
VT,2008,motor-vehicle-theft,584
VT,2008,property-crime,16029
VT,2008,rape,150
VT,2008,robbery,93
VT,2008,violent-crime,802
VT,2009,aggravated-assault,510
VT,2009,arson,77
VT,2009,burglary,3389
VT,2009,homicide,8
VT,2009,larceny,11161
VT,2009,motor-vehicle-theft,444
VT,2009,property-crime,15071
VT,2009,rape,152
VT,2009,robbery,112
VT,2009,violent-crime,782
VT,2010,aggravated-assault,491
VT,2010,arson,54
VT,2010,burglary,3209
VT,2010,homicide,7
VT,2010,larceny,10316
VT,2010,motor-vehicle-theft,425
VT,2010,property-crime,14004
VT,2010,rape,152
VT,2010,robbery,75
VT,2010,violent-crime,725
VT,2011,aggravated-assault,571
VT,2011,arson,63
VT,2011,burglary,3759
VT,2011,homicide,10
VT,2011,larceny,10701
VT,2011,motor-vehicle-theft,524
VT,2011,property-crime,15047
VT,2011,rape,159
VT,2011,robbery,98
VT,2011,violent-crime,838
VT,2012,aggravated-assault,555
VT,2012,arson,74
VT,2012,burglary,4058
VT,2012,homicide,7
VT,2012,larceny,11076
VT,2012,motor-vehicle-theft,446
VT,2012,property-crime,15654
VT,2012,rape,141
VT,2012,robbery,115
VT,2012,violent-crime,818
VT,2013,aggravated-assault,499
VT,2013,arson,75
VT,2013,burglary,3257
VT,2013,homicide,10
VT,2013,larceny,9867
VT,2013,motor-vehicle-theft,338
VT,2013,property-crime,13537
VT,2013,rape,133
VT,2013,robbery,79
VT,2013,violent-crime,721
VT,2014,aggravated-assault,408
VT,2014,arson,37
VT,2014,burglary,1929
VT,2014,homicide,10
VT,2014,larceny,7376
VT,2014,motor-vehicle-theft,185
VT,2014,property-crime,9527
VT,2014,rape,127
VT,2014,robbery,81
VT,2014,violent-crime,626
VT,2015,aggravated-assault,406
VT,2015,arson,18
VT,2015,burglary,1326
VT,2015,homicide,10
VT,2015,larceny,3490
VT,2015,motor-vehicle-theft,187
VT,2015,property-crime,5021
VT,2015,rape,174
VT,2015,robbery,101
VT,2015,violent-crime,691
VT,2016,aggravated-assault,515
VT,2016,arson,45
VT,2016,burglary,1959
VT,2016,homicide,11
VT,2016,larceny,7735
VT,2016,motor-vehicle-theft,200
VT,2016,property-crime,9939
VT,2016,rape,195
VT,2016,robbery,96
VT,2016,violent-crime,817
VT,2017,aggravated-assault,646
VT,2017,arson,39
VT,2017,burglary,1951
VT,2017,homicide,14
VT,2017,larceny,7288
VT,2017,motor-vehicle-theft,231
VT,2017,property-crime,9509
VT,2017,rape,257
VT,2017,robbery,102
VT,2017,violent-crime,1019
VT,2018,aggravated-assault,661
VT,2018,arson,41
VT,2018,burglary,1489
VT,2018,homicide,10
VT,2018,larceny,6476
VT,2018,motor-vehicle-theft,263
VT,2018,property-crime,8269
VT,2018,rape,298
VT,2018,robbery,71
VT,2018,violent-crime,1040
WA,2005,aggravated-assault,1
WA,2005,larceny,2
WA,2005,motor-vehicle-theft,1
WA,2005,property-crime,3
WA,2005,violent-crime,1
WA,2006,aggravated-assault,41
WA,2006,arson,10
WA,2006,burglary,273
WA,2006,larceny,978
WA,2006,motor-vehicle-theft,49
WA,2006,property-crime,1310
WA,2006,rape,24
WA,2006,robbery,4
WA,2006,violent-crime,69
WA,2007,aggravated-assault,2240
WA,2007,arson,256
WA,2007,burglary,7393
WA,2007,homicide,23
WA,2007,larceny,23180
WA,2007,motor-vehicle-theft,6643
WA,2007,property-crime,37472
WA,2007,rape,427
WA,2007,robbery,1084
WA,2007,violent-crime,3774
WA,2008,aggravated-assault,2292
WA,2008,arson,230
WA,2008,burglary,7609
WA,2008,homicide,32
WA,2008,larceny,25093
WA,2008,motor-vehicle-theft,5321
WA,2008,property-crime,38253
WA,2008,rape,437
WA,2008,robbery,1119
WA,2008,violent-crime,3880
WA,2009,aggravated-assault,2348
WA,2009,arson,196
WA,2009,burglary,8484
WA,2009,homicide,24
WA,2009,larceny,26680
WA,2009,motor-vehicle-theft,3837
WA,2009,property-crime,39197
WA,2009,rape,468
WA,2009,robbery,1259
WA,2009,violent-crime,4099
WA,2010,aggravated-assault,2534
WA,2010,arson,237
WA,2010,burglary,10712
WA,2010,homicide,36
WA,2010,larceny,31751
WA,2010,motor-vehicle-theft,4668
WA,2010,property-crime,47368
WA,2010,rape,568
WA,2010,robbery,1238
WA,2010,violent-crime,4376
WA,2011,aggravated-assault,3911
WA,2011,arson,520
WA,2011,burglary,19318
WA,2011,homicide,57
WA,2011,larceny,56851
WA,2011,motor-vehicle-theft,7364
WA,2011,property-crime,84053
WA,2011,rape,1011
WA,2011,robbery,1541
WA,2011,violent-crime,6520
WA,2012,aggravated-assault,7658
WA,2012,arson,811
WA,2012,burglary,39404
WA,2012,homicide,134
WA,2012,larceny,114275
WA,2012,motor-vehicle-theft,16737
WA,2012,property-crime,171227
WA,2012,rape,1670
WA,2012,robbery,3849
WA,2012,violent-crime,13311
WA,2013,aggravated-assault,7623
WA,2013,arson,797
WA,2013,burglary,39851
WA,2013,homicide,119
WA,2013,larceny,127147
WA,2013,motor-vehicle-theft,19163
WA,2013,property-crime,186958
WA,2013,rape,1706
WA,2013,robbery,4289
WA,2013,violent-crime,13737
WA,2014,aggravated-assault,7897
WA,2014,arson,840
WA,2014,burglary,38948
WA,2014,homicide,129
WA,2014,larceny,134540
WA,2014,motor-vehicle-theft,21505
WA,2014,property-crime,195833
WA,2014,rape,1852
WA,2014,robbery,4335
WA,2014,violent-crime,14213
WA,2015,aggravated-assault,8449
WA,2015,arson,930
WA,2015,burglary,38726
WA,2015,homicide,157
WA,2015,larceny,139836
WA,2015,motor-vehicle-theft,20180
WA,2015,property-crime,199672
WA,2015,rape,1990
WA,2015,robbery,4409
WA,2015,violent-crime,15005
WA,2016,aggravated-assault,9974
WA,2016,arson,964
WA,2016,burglary,41403
WA,2016,homicide,155
WA,2016,larceny,159055
WA,2016,motor-vehicle-theft,27184
WA,2016,property-crime,228606
WA,2016,rape,2580
WA,2016,robbery,4998
WA,2016,violent-crime,17707
WA,2017,aggravated-assault,11033
WA,2017,arson,952
WA,2017,burglary,39688
WA,2017,homicide,190
WA,2017,larceny,161065
WA,2017,motor-vehicle-theft,26541
WA,2017,property-crime,228246
WA,2017,rape,2987
WA,2017,robbery,5060
WA,2017,violent-crime,19270
WA,2018,aggravated-assault,11755
WA,2018,arson,1018
WA,2018,burglary,37735
WA,2018,homicide,201
WA,2018,larceny,156417
WA,2018,motor-vehicle-theft,26083
WA,2018,property-crime,221253
WA,2018,rape,3266
WA,2018,robbery,5368
WA,2018,violent-crime,20590
WI,2004,aggravated-assault,10
WI,2004,arson,1
WI,2004,burglary,35
WI,2004,larceny,496
WI,2004,motor-vehicle-theft,31
WI,2004,property-crime,563
WI,2004,rape,42
WI,2004,robbery,2
WI,2004,violent-crime,54
WI,2005,aggravated-assault,2703
WI,2005,arson,266
WI,2005,burglary,4866
WI,2005,homicide,122
WI,2005,larceny,22688
WI,2005,motor-vehicle-theft,6655
WI,2005,property-crime,34475
WI,2005,rape,446
WI,2005,robbery,2952
WI,2005,violent-crime,6223
WI,2006,aggravated-assault,3384
WI,2006,arson,352
WI,2006,burglary,6558
WI,2006,homicide,103
WI,2006,larceny,28174
WI,2006,motor-vehicle-theft,8400
WI,2006,property-crime,43484
WI,2006,rape,515
WI,2006,robbery,3636
WI,2006,violent-crime,7638
WI,2007,aggravated-assault,3633
WI,2007,arson,423
WI,2007,burglary,7158
WI,2007,homicide,102
WI,2007,larceny,29649
WI,2007,motor-vehicle-theft,8045
WI,2007,property-crime,45275
WI,2007,rape,592
WI,2007,robbery,3595
WI,2007,violent-crime,7922
WI,2008,aggravated-assault,3729
WI,2008,arson,385
WI,2008,burglary,8430
WI,2008,homicide,70
WI,2008,larceny,33794
WI,2008,motor-vehicle-theft,7039
WI,2008,property-crime,49648
WI,2008,rape,566
WI,2008,robbery,3332
WI,2008,violent-crime,7697
WI,2009,aggravated-assault,3368
WI,2009,arson,438
WI,2009,burglary,9717
WI,2009,homicide,87
WI,2009,larceny,38007
WI,2009,motor-vehicle-theft,5526
WI,2009,property-crime,53688
WI,2009,rape,624
WI,2009,robbery,3310
WI,2009,violent-crime,7389
WI,2010,aggravated-assault,4161
WI,2010,arson,411
WI,2010,burglary,12263
WI,2010,homicide,106
WI,2010,larceny,45208
WI,2010,motor-vehicle-theft,5526
WI,2010,property-crime,63408
WI,2010,rape,762
WI,2010,robbery,3465
WI,2010,violent-crime,8494
WI,2011,aggravated-assault,4486
WI,2011,arson,405
WI,2011,burglary,12622
WI,2011,homicide,107
WI,2011,larceny,42209
WI,2011,motor-vehicle-theft,5718
WI,2011,property-crime,60954
WI,2011,rape,818
WI,2011,robbery,3556
WI,2011,violent-crime,8967
WI,2012,aggravated-assault,5648
WI,2012,arson,444
WI,2012,burglary,13195
WI,2012,homicide,106
WI,2012,larceny,42540
WI,2012,motor-vehicle-theft,5853
WI,2012,property-crime,62032
WI,2012,rape,901
WI,2012,robbery,3579
WI,2012,violent-crime,10234
WI,2013,aggravated-assault,5352
WI,2013,arson,436
WI,2013,burglary,12081
WI,2013,homicide,125
WI,2013,larceny,39478
WI,2013,motor-vehicle-theft,5369
WI,2013,property-crime,57364
WI,2013,rape,829
WI,2013,robbery,3825
WI,2013,violent-crime,10131
WI,2014,aggravated-assault,5646
WI,2014,arson,376
WI,2014,burglary,10841
WI,2014,homicide,107
WI,2014,larceny,37983
WI,2014,motor-vehicle-theft,7650
WI,2014,property-crime,56850
WI,2014,rape,819
WI,2014,robbery,4037
WI,2014,violent-crime,10609
WI,2015,aggravated-assault,6214
WI,2015,arson,328
WI,2015,burglary,11038
WI,2015,homicide,170
WI,2015,larceny,40461
WI,2015,motor-vehicle-theft,8757
WI,2015,property-crime,60584
WI,2015,rape,1028
WI,2015,robbery,4273
WI,2015,violent-crime,11685
WI,2016,aggravated-assault,6633
WI,2016,arson,416
WI,2016,burglary,11646
WI,2016,homicide,172
WI,2016,larceny,43882
WI,2016,motor-vehicle-theft,7920
WI,2016,property-crime,63864
WI,2016,rape,1144
WI,2016,robbery,3922
WI,2016,violent-crime,11871
WI,2017,aggravated-assault,7927
WI,2017,arson,465
WI,2017,burglary,11473
WI,2017,homicide,151
WI,2017,larceny,45162
WI,2017,motor-vehicle-theft,7541
WI,2017,property-crime,64641
WI,2017,rape,1275
WI,2017,robbery,3735
WI,2017,violent-crime,13088
WI,2018,aggravated-assault,7939
WI,2018,arson,398
WI,2018,burglary,10396
WI,2018,homicide,137
WI,2018,larceny,45637
WI,2018,motor-vehicle-theft,7130
WI,2018,property-crime,63561
WI,2018,rape,1592
WI,2018,robbery,3084
WI,2018,violent-crime,12752
WV,1998,aggravated-assault,329
WV,1998,arson,41
WV,1998,burglary,1208
WV,1998,homicide,13
WV,1998,larceny,2711
WV,1998,motor-vehicle-theft,481
WV,1998,property-crime,4441
WV,1998,rape,109
WV,1998,robbery,92
WV,1998,violent-crime,543
WV,1999,aggravated-assault,3591
WV,1999,arson,418
WV,1999,burglary,8006
WV,1999,homicide,66
WV,1999,larceny,22234
WV,1999,motor-vehicle-theft,2855
WV,1999,property-crime,33513
WV,1999,rape,460
WV,1999,robbery,498
WV,1999,violent-crime,4615
WV,2000,aggravated-assault,3955
WV,2000,arson,446
WV,2000,burglary,9342
WV,2000,homicide,54
WV,2000,larceny,27391
WV,2000,motor-vehicle-theft,3219
WV,2000,property-crime,40398
WV,2000,rape,518
WV,2000,robbery,693
WV,2000,violent-crime,5220
WV,2001,aggravated-assault,3266
WV,2001,arson,409
WV,2001,burglary,8579
WV,2001,homicide,40
WV,2001,larceny,26004
WV,2001,motor-vehicle-theft,3123
WV,2001,property-crime,38115
WV,2001,rape,491
WV,2001,robbery,612
WV,2001,violent-crime,4409
WV,2002,aggravated-assault,2679
WV,2002,arson,534
WV,2002,burglary,8689
WV,2002,homicide,67
WV,2002,larceny,24921
WV,2002,motor-vehicle-theft,3371
WV,2002,property-crime,37515
WV,2002,rape,489
WV,2002,robbery,590
WV,2002,violent-crime,3825
WV,2003,aggravated-assault,2763
WV,2003,arson,583
WV,2003,burglary,9044
WV,2003,homicide,57
WV,2003,larceny,25155
WV,2003,motor-vehicle-theft,3006
WV,2003,property-crime,37788
WV,2003,rape,476
WV,2003,robbery,617
WV,2003,violent-crime,3913
WV,2004,aggravated-assault,3163
WV,2004,arson,577
WV,2004,burglary,10006
WV,2004,homicide,58
WV,2004,larceny,29279
WV,2004,motor-vehicle-theft,3433
WV,2004,property-crime,43295
WV,2004,rape,559
WV,2004,robbery,710
WV,2004,violent-crime,4490
WV,2005,aggravated-assault,3077
WV,2005,arson,459
WV,2005,burglary,10390
WV,2005,homicide,70
WV,2005,larceny,31162
WV,2005,motor-vehicle-theft,3552
WV,2005,property-crime,45563
WV,2005,rape,581
WV,2005,robbery,770
WV,2005,violent-crime,4498
WV,2006,aggravated-assault,3137
WV,2006,arson,462
WV,2006,burglary,10558
WV,2006,homicide,62
WV,2006,larceny,30868
WV,2006,motor-vehicle-theft,3706
WV,2006,property-crime,45594
WV,2006,rape,673
WV,2006,robbery,810
WV,2006,violent-crime,4682
WV,2007,aggravated-assault,2980
WV,2007,arson,463
WV,2007,burglary,9764
WV,2007,homicide,57
WV,2007,larceny,29607
WV,2007,motor-vehicle-theft,3216
WV,2007,property-crime,43050
WV,2007,rape,655
WV,2007,robbery,807
WV,2007,violent-crime,4499
WV,2008,aggravated-assault,2946
WV,2008,arson,372
WV,2008,burglary,10023
WV,2008,homicide,58
WV,2008,larceny,30166
WV,2008,motor-vehicle-theft,2924
WV,2008,property-crime,43485
WV,2008,rape,726
WV,2008,robbery,838
WV,2008,violent-crime,4568
WV,2009,aggravated-assault,3203
WV,2009,arson,371
WV,2009,burglary,10696
WV,2009,homicide,75
WV,2009,larceny,28822
WV,2009,motor-vehicle-theft,2530
WV,2009,property-crime,42419
WV,2009,rape,703
WV,2009,robbery,849
WV,2009,violent-crime,4830
WV,2010,aggravated-assault,3193
WV,2010,arson,304
WV,2010,burglary,9233
WV,2010,homicide,55
WV,2010,larceny,24263
WV,2010,motor-vehicle-theft,2026
WV,2010,property-crime,35826
WV,2010,rape,615
WV,2010,robbery,675
WV,2010,violent-crime,4538
WV,2011,aggravated-assault,3205
WV,2011,arson,261
WV,2011,burglary,9179
WV,2011,homicide,75
WV,2011,larceny,24033
WV,2011,motor-vehicle-theft,1851
WV,2011,property-crime,35324
WV,2011,rape,591
WV,2011,robbery,719
WV,2011,violent-crime,4590
WV,2012,aggravated-assault,3564
WV,2012,arson,353
WV,2012,burglary,10363
WV,2012,homicide,59
WV,2012,larceny,28692
WV,2012,motor-vehicle-theft,2064
WV,2012,property-crime,41472
WV,2012,rape,725
WV,2012,robbery,780
WV,2012,violent-crime,5128
WV,2013,aggravated-assault,3105
WV,2013,arson,217
WV,2013,burglary,8043
WV,2013,homicide,53
WV,2013,larceny,23702
WV,2013,motor-vehicle-theft,1715
WV,2013,property-crime,33677
WV,2013,rape,566
WV,2013,robbery,539
WV,2013,violent-crime,4263
WV,2014,aggravated-assault,3133
WV,2014,arson,191
WV,2014,burglary,6975
WV,2014,homicide,66
WV,2014,larceny,22269
WV,2014,motor-vehicle-theft,1597
WV,2014,property-crime,31032
WV,2014,rape,489
WV,2014,robbery,465
WV,2014,violent-crime,4153
WV,2015,aggravated-assault,3380
WV,2015,arson,216
WV,2015,burglary,7199
WV,2015,homicide,69
WV,2015,larceny,22413
WV,2015,motor-vehicle-theft,1809
WV,2015,property-crime,31637
WV,2015,rape,598
WV,2015,robbery,585
WV,2015,violent-crime,4632
WV,2016,aggravated-assault,3780
WV,2016,arson,240
WV,2016,burglary,8143
WV,2016,homicide,82
WV,2016,larceny,23725
WV,2016,motor-vehicle-theft,2277
WV,2016,property-crime,34385
WV,2016,rape,622
WV,2016,robbery,671
WV,2016,violent-crime,5155
WV,2017,aggravated-assault,3773
WV,2017,arson,222
WV,2017,burglary,6773
WV,2017,homicide,90
WV,2017,larceny,21098
WV,2017,motor-vehicle-theft,2800
WV,2017,property-crime,30893
WV,2017,rape,743
WV,2017,robbery,512
WV,2017,violent-crime,5118
WV,2018,aggravated-assault,2998
WV,2018,arson,192
WV,2018,burglary,4714
WV,2018,homicide,66
WV,2018,larceny,16390
WV,2018,motor-vehicle-theft,1857
WV,2018,property-crime,23153
WV,2018,rape,603
WV,2018,robbery,292
WV,2018,violent-crime,3959
