state,year,gender,offense,count
GM,2013,female,drug-grand-total,16
GM,2013,female,drunkenness,13
GM,2013,female,dui,26
GM,2013,female,forgery,1
GM,2013,female,fraud,34
GM,2013,female,larceny,91
GM,2013,female,liqour-laws,21
GM,2013,female,motor-vehcile-theft,7
GM,2013,female,murder,0
GM,2013,female,offense-against-family,20
GM,2013,female,prostitution,2
GM,2013,female,rape,1
GM,2013,female,robbery,2
GM,2013,female,runaway,5
GM,2013,female,sex-offenses,0
GM,2013,female,simple-assault,160
GM,2013,female,stolen-property,4
GM,2013,female,suspicion,2
GM,2013,female,vagrancy,4
GM,2013,female,vandalism,16
GM,2013,female,weapons,2
GM,2013,male,aggravated-assault,191
GM,2013,male,arson,1
GM,2013,male,burglary,111
GM,2013,male,curfew,4
GM,2013,male,disorderly-conduct,16
GM,2013,male,drug-grand-total,186
GM,2013,male,drunkenness,109
GM,2013,male,dui,317
GM,2013,male,forgery,0
GM,2013,male,fraud,91
GM,2013,male,larceny,199
GM,2013,male,liqour-laws,100
GM,2013,male,motor-vehcile-theft,59
GM,2013,male,murder,7
GM,2013,male,offense-against-family,15
GM,2013,male,prostitution,2
GM,2013,male,rape,56
GM,2013,male,robbery,61
GM,2013,male,runaway,14
GM,2013,male,sex-offenses,50
GM,2013,male,simple-assault,553
GM,2013,male,stolen-property,23
GM,2013,male,suspicion,7
GM,2013,male,vagrancy,16
GM,2013,male,vandalism,162
GM,2013,male,weapons,8
GM,2014,female,aggravated-assault,28
GM,2014,female,arson,0
GM,2014,female,burglary,13
GM,2014,female,curfew,6
GM,2014,female,disorderly-conduct,9
GM,2014,female,drug-grand-total,46
GM,2014,female,drunkenness,18
GM,2014,female,dui,41
GM,2014,female,embezzlement,8
GM,2014,female,forgery,0
GM,2014,female,fraud,14
GM,2014,female,gambling-total,0
GM,2014,female,larceny,101
GM,2014,female,liqour-laws,42
GM,2014,female,motor-vehcile-theft,7
GM,2014,female,murder,2
GM,2014,female,offense-against-family,28
GM,2014,female,rape,0
GM,2014,female,robbery,8
GM,2014,female,runaway,24
GM,2014,female,sex-offenses,3
GM,2014,female,simple-assault,105
GM,2014,female,stolen-property,0
GM,2014,female,vagrancy,5
GM,2014,female,vandalism,19
GM,2014,female,weapons,5
GM,2014,male,aggravated-assault,159
GM,2014,male,arson,2
GM,2014,male,burglary,112
GM,2014,male,curfew,13
GM,2014,male,disorderly-conduct,39
GM,2014,male,drug-grand-total,272
GM,2014,male,drunkenness,139
GM,2014,male,dui,402
GM,2014,male,embezzlement,8
GM,2014,male,forgery,4
GM,2014,male,fraud,26
GM,2014,male,gambling-total,2
GM,2014,male,larceny,151
GM,2014,male,liqour-laws,147
GM,2014,male,motor-vehcile-theft,43
GM,2014,male,murder,3
GM,2014,male,offense-against-family,31
GM,2014,male,rape,66
GM,2014,male,robbery,83
GM,2014,male,runaway,32
GM,2014,male,sex-offenses,60
GM,2014,male,simple-assault,542
GM,2014,male,stolen-property,9
GM,2014,male,vagrancy,2
GM,2014,male,vandalism,140
GM,2014,male,weapons,23
HI,2010,female,aggravated-assault,144
HI,2010,female,arson,1
HI,2010,female,burglary,96
HI,2010,female,curfew,98
HI,2010,female,disorderly-conduct,225
HI,2010,female,drug-grand-total,602
HI,2010,female,dui,1295
HI,2010,female,embezzlement,57
HI,2010,female,forgery,47
HI,2010,female,fraud,133
HI,2010,female,gambling-total,22
HI,2010,female,larceny,1996
HI,2010,female,liqour-laws,198
HI,2010,female,motor-vehcile-theft,93
HI,2010,female,murder,1
HI,2010,female,offense-against-family,11
HI,2010,female,prostitution,200
HI,2010,female,rape,1
HI,2010,female,robbery,56
HI,2010,female,runaway,1965
HI,2010,female,sex-offenses,7
HI,2010,female,simple-assault,1237
HI,2010,female,stolen-property,23
HI,2010,female,vandalism,115
HI,2010,female,weapons,21
HI,2010,male,aggravated-assault,843
HI,2010,male,arson,32
HI,2010,male,burglary,575
HI,2010,male,curfew,157
HI,2010,male,disorderly-conduct,751
HI,2010,male,drug-grand-total,2200
HI,2010,male,dui,5370
HI,2010,male,embezzlement,26
HI,2010,male,forgery,120
HI,2010,male,fraud,290
HI,2010,male,gambling-total,66
HI,2010,male,larceny,2846
HI,2010,male,liqour-laws,1186
HI,2010,male,motor-vehcile-theft,421
HI,2010,male,murder,24
HI,2010,male,offense-against-family,24
HI,2010,male,prostitution,123
HI,2010,male,rape,131
HI,2010,male,robbery,354
HI,2010,male,runaway,1440
HI,2010,male,sex-offenses,294
HI,2010,male,simple-assault,4133
HI,2010,male,stolen-property,126
HI,2010,male,vandalism,632
HI,2010,male,weapons,262
HI,2011,female,aggravated-assault,157
HI,2011,female,arson,3
HI,2011,female,burglary,124
HI,2011,female,curfew,71
HI,2011,female,disorderly-conduct,175
HI,2011,female,drug-grand-total,628
HI,2011,female,dui,1378
HI,2011,female,embezzlement,24
HI,2011,female,forgery,52
HI,2011,female,fraud,101
HI,2011,female,gambling-total,12
HI,2011,female,larceny,2042
HI,2011,female,liqour-laws,121
HI,2011,female,motor-vehcile-theft,86
HI,2011,female,murder,1
HI,2011,female,offense-against-family,25
HI,2011,female,prostitution,166
HI,2011,female,rape,0
HI,2011,female,robbery,61
HI,2011,female,runaway,1691
HI,2011,female,sex-offenses,2
HI,2011,female,simple-assault,1124
HI,2011,female,stolen-property,17
HI,2011,female,vandalism,122
HI,2011,female,weapons,20
HI,2011,male,aggravated-assault,827
HI,2011,male,arson,38
HI,2011,male,burglary,554
HI,2011,male,curfew,146
HI,2011,male,disorderly-conduct,771
HI,2011,male,drug-grand-total,2145
HI,2011,male,dui,5092
HI,2011,male,embezzlement,12
HI,2011,male,forgery,89
HI,2011,male,fraud,207
HI,2011,male,gambling-total,84
HI,2011,male,larceny,3037
HI,2011,male,liqour-laws,638
HI,2011,male,motor-vehcile-theft,397
HI,2011,male,murder,20
HI,2011,male,offense-against-family,35
HI,2011,male,prostitution,135
HI,2011,male,rape,142
HI,2011,male,robbery,386
HI,2011,male,runaway,1463
HI,2011,male,sex-offenses,294
HI,2011,male,simple-assault,4217
HI,2011,male,stolen-property,83
HI,2011,male,vandalism,607
HI,2011,male,weapons,265
HI,2012,female,aggravated-assault,134
HI,2012,female,arson,3
HI,2012,female,burglary,107
HI,2012,female,curfew,103
HI,2012,female,disorderly-conduct,204
HI,2012,female,drug-grand-total,588
HI,2012,female,dui,1553
HI,2012,female,embezzlement,30
HI,2012,female,forgery,56
HI,2012,female,fraud,107
HI,2012,female,gambling-total,34
HI,2012,female,larceny,1991
HI,2012,female,liqour-laws,153
HI,2012,female,motor-vehcile-theft,100
HI,2012,female,murder,1
HI,2012,female,offense-against-family,17
HI,2012,female,prostitution,139
HI,2012,female,rape,1
HI,2012,female,robbery,52
HI,2012,female,runaway,1497
HI,2012,female,sex-offenses,12
HI,2012,female,simple-assault,1061
HI,2012,female,stolen-property,24
HI,2012,female,vandalism,105
HI,2012,female,weapons,26
HI,2012,male,aggravated-assault,813
HI,2012,male,arson,28
HI,2012,male,burglary,588
HI,2012,male,curfew,145
HI,2012,male,disorderly-conduct,717
HI,2012,male,drug-grand-total,2342
HI,2012,male,dui,5793
HI,2012,male,embezzlement,19
HI,2012,male,forgery,84
HI,2012,male,fraud,200
HI,2012,male,gambling-total,63
HI,2012,male,larceny,3243
HI,2012,male,liqour-laws,751
HI,2012,male,motor-vehcile-theft,413
HI,2012,male,murder,16
HI,2012,male,offense-against-family,26
HI,2012,male,prostitution,172
HI,2012,male,rape,107
HI,2012,male,robbery,424
HI,2012,male,runaway,1415
HI,2012,male,sex-offenses,345
HI,2012,male,simple-assault,3983
HI,2012,male,stolen-property,109
HI,2012,male,vandalism,570
HI,2012,male,weapons,266
HI,2013,female,aggravated-assault,72
HI,2013,female,arson,4
HI,2013,female,burglary,66
HI,2013,female,curfew,76
HI,2013,female,disorderly-conduct,79
HI,2013,female,drug-grand-total,467
HI,2013,female,dui,561
HI,2013,female,embezzlement,2
HI,2013,female,forgery,10
HI,2013,female,fraud,24
HI,2013,female,gambling-total,8
HI,2013,female,larceny,685
HI,2013,female,liqour-laws,62
HI,2013,female,motor-vehcile-theft,57
HI,2013,female,murder,2
HI,2013,female,offense-against-family,1
HI,2013,female,prostitution,16
HI,2013,female,rape,0
HI,2013,female,robbery,21
HI,2013,female,runaway,372
HI,2013,female,sex-offenses,5
HI,2013,female,simple-assault,270
HI,2013,female,stolen-property,2
HI,2013,female,vandalism,23
HI,2013,female,weapons,15
HI,2013,male,aggravated-assault,346
HI,2013,male,arson,8
HI,2013,male,burglary,280
HI,2013,male,curfew,122
HI,2013,male,disorderly-conduct,269
HI,2013,male,drug-grand-total,1218
HI,2013,male,dui,1752
HI,2013,male,embezzlement,4
HI,2013,male,forgery,18
HI,2013,male,fraud,38
HI,2013,male,gambling-total,68
HI,2013,male,larceny,991
HI,2013,male,liqour-laws,184
HI,2013,male,motor-vehcile-theft,184
HI,2013,male,murder,8
HI,2013,male,offense-against-family,10
HI,2013,male,prostitution,5
HI,2013,male,rape,31
HI,2013,male,robbery,94
HI,2013,male,runaway,251
HI,2013,male,sex-offenses,59
HI,2013,male,simple-assault,910
HI,2013,male,stolen-property,12
HI,2013,male,vandalism,136
HI,2013,male,weapons,133
HI,2014,female,aggravated-assault,64
HI,2014,female,arson,0
HI,2014,female,burglary,58
HI,2014,female,curfew,50
HI,2014,female,disorderly-conduct,85
HI,2014,female,drug-grand-total,421
HI,2014,female,dui,438
HI,2014,female,embezzlement,1
HI,2014,female,forgery,14
HI,2014,female,fraud,19
HI,2014,female,gambling-total,2
HI,2014,female,larceny,567
HI,2014,female,liqour-laws,39
HI,2014,female,motor-vehcile-theft,56
HI,2014,female,murder,0
HI,2014,female,offense-against-family,3
HI,2014,female,prostitution,14
HI,2014,female,rape,0
HI,2014,female,robbery,22
HI,2014,female,runaway,319
HI,2014,female,sex-offenses,6
HI,2014,female,simple-assault,277
HI,2014,female,stolen-property,5
HI,2014,female,vagrancy,1
HI,2014,female,vandalism,28
HI,2014,female,weapons,23
HI,2014,male,aggravated-assault,343
HI,2014,male,arson,7
HI,2014,male,burglary,299
HI,2014,male,curfew,89
HI,2014,male,disorderly-conduct,326
HI,2014,male,drug-grand-total,1271
HI,2014,male,dui,1519
HI,2014,male,embezzlement,3
HI,2014,male,forgery,17
HI,2014,male,fraud,26
HI,2014,male,gambling-total,51
HI,2014,male,larceny,956
HI,2014,male,liqour-laws,161
HI,2014,male,motor-vehcile-theft,211
HI,2014,male,murder,11
HI,2014,male,offense-against-family,7
HI,2014,male,prostitution,24
HI,2014,male,rape,45
HI,2014,male,robbery,85
HI,2014,male,runaway,305
HI,2014,male,sex-offenses,51
HI,2014,male,simple-assault,1018
HI,2014,male,stolen-property,11
HI,2014,male,vagrancy,0
HI,2014,male,vandalism,121
HI,2014,male,weapons,145
HI,2015,female,aggravated-assault,150
HI,2015,female,arson,8
HI,2015,female,burglary,139
HI,2015,female,curfew,60
HI,2015,female,disorderly-conduct,307
HI,2015,female,drug-grand-total,663
HI,2015,female,dui,1467
HI,2015,female,embezzlement,30
HI,2015,female,forgery,36
HI,2015,female,fraud,92
HI,2015,female,gambling-total,2
HI,2015,female,larceny,1500
HI,2015,female,liqour-laws,93
HI,2015,female,motor-vehcile-theft,161
HI,2015,female,murder,6
HI,2015,female,offense-against-family,11
HI,2015,female,prostitution,97
HI,2015,female,rape,2
HI,2015,female,robbery,52
HI,2015,female,runaway,1050
HI,2015,female,sex-offenses,26
HI,2015,female,simple-assault,1167
HI,2015,female,stolen-property,23
HI,2015,female,vandalism,109
HI,2015,female,weapons,27
HI,2015,male,aggravated-assault,778
HI,2015,male,arson,35
HI,2015,male,burglary,537
HI,2015,male,curfew,122
HI,2015,male,disorderly-conduct,836
HI,2015,male,drug-grand-total,2290
HI,2015,male,dui,5057
HI,2015,male,embezzlement,19
HI,2015,male,forgery,101
HI,2015,male,fraud,228
HI,2015,male,gambling-total,41
HI,2015,male,larceny,2753
HI,2015,male,liqour-laws,628
HI,2015,male,motor-vehcile-theft,523
HI,2015,male,murder,30
HI,2015,male,offense-against-family,15
HI,2015,male,prostitution,57
HI,2015,male,rape,155
HI,2015,male,robbery,360
HI,2015,male,runaway,1028
HI,2015,male,sex-offenses,227
HI,2015,male,simple-assault,3812
HI,2015,male,stolen-property,116
HI,2015,male,vandalism,519
HI,2015,male,weapons,246
HI,2016,female,aggravated-assault,247
HI,2016,female,arson,14
HI,2016,female,burglary,150
HI,2016,female,curfew,82
HI,2016,female,disorderly-conduct,350
HI,2016,female,drug-grand-total,770
HI,2016,female,drunkenness,4
HI,2016,female,dui,2199
HI,2016,female,embezzlement,33
HI,2016,female,forgery,119
HI,2016,female,fraud,149
HI,2016,female,gambling-total,12
HI,2016,female,larceny,1745
HI,2016,female,liqour-laws,133
HI,2016,female,motor-vehcile-theft,112
HI,2016,female,murder,5
HI,2016,female,offense-against-family,15
HI,2016,female,prostitution,170
HI,2016,female,rape,5
HI,2016,female,robbery,51
HI,2016,female,runaway,1689
HI,2016,female,sex-offenses,19
HI,2016,female,simple-assault,1696
HI,2016,female,stolen-property,31
HI,2016,female,suspicion,4
HI,2016,female,vagrancy,0
HI,2016,female,vandalism,170
HI,2016,female,weapons,40
HI,2016,male,aggravated-assault,1042
HI,2016,male,arson,33
HI,2016,male,burglary,725
HI,2016,male,curfew,141
HI,2016,male,disorderly-conduct,1285
HI,2016,male,drug-grand-total,2797
HI,2016,male,drunkenness,0
HI,2016,male,dui,7718
HI,2016,male,embezzlement,18
HI,2016,male,forgery,116
HI,2016,male,fraud,318
HI,2016,male,gambling-total,64
HI,2016,male,larceny,3640
HI,2016,male,liqour-laws,839
HI,2016,male,motor-vehcile-theft,350
HI,2016,male,murder,46
HI,2016,male,offense-against-family,9
HI,2016,male,prostitution,86
HI,2016,male,rape,249
HI,2016,male,robbery,463
HI,2016,male,runaway,1730
HI,2016,male,sex-offenses,333
HI,2016,male,simple-assault,5980
HI,2016,male,stolen-property,224
HI,2016,male,suspicion,10
HI,2016,male,vagrancy,6
HI,2016,male,vandalism,750
HI,2016,male,weapons,384
HI,2017,female,aggravated-assault,128
HI,2017,female,arson,4
HI,2017,female,burglary,91
HI,2017,female,curfew,92
HI,2017,female,disorderly-conduct,219
HI,2017,female,drug-grand-total,652
HI,2017,female,dui,1328
HI,2017,female,embezzlement,8
HI,2017,female,forgery,29
HI,2017,female,fraud,46
HI,2017,female,gambling-total,44
HI,2017,female,human-trafficking-commerical,1
HI,2017,female,larceny,940
HI,2017,female,liqour-laws,91
HI,2017,female,motor-vehcile-theft,114
HI,2017,female,murder,6
HI,2017,female,offense-against-family,3
HI,2017,female,prostitution,68
HI,2017,female,prostitution-assisting,0
HI,2017,female,prostitution-prostitution,67
HI,2017,female,prostitution-purchasing,1
HI,2017,female,rape,4
HI,2017,female,robbery,43
HI,2017,female,runaway,1061
HI,2017,female,sex-offenses,17
HI,2017,female,simple-assault,919
HI,2017,female,stolen-property,82
HI,2017,female,vandalism,55
HI,2017,female,weapons,30
HI,2017,male,aggravated-assault,682
HI,2017,male,arson,19
HI,2017,male,burglary,345
HI,2017,male,curfew,126
HI,2017,male,disorderly-conduct,686
HI,2017,male,drug-grand-total,2081
HI,2017,male,dui,4637
HI,2017,male,embezzlement,6
HI,2017,male,forgery,52
HI,2017,male,fraud,104
HI,2017,male,gambling-total,112
HI,2017,male,human-trafficking-commerical,1
HI,2017,male,larceny,1938
HI,2017,male,liqour-laws,373
HI,2017,male,motor-vehcile-theft,309
HI,2017,male,murder,34
HI,2017,male,offense-against-family,10
HI,2017,male,prostitution,52
HI,2017,male,prostitution-assisting,1
HI,2017,male,prostitution-prostitution,49
HI,2017,male,prostitution-purchasing,2
HI,2017,male,rape,113
HI,2017,male,robbery,230
HI,2017,male,runaway,1163
HI,2017,male,sex-offenses,142
HI,2017,male,simple-assault,2926
HI,2017,male,stolen-property,332
HI,2017,male,vandalism,332
HI,2017,male,weapons,219
HI,2018,female,aggravated-assault,71
HI,2018,female,arson,8
HI,2018,female,burglary,61
HI,2018,female,curfew,51
HI,2018,female,disorderly-conduct,119
HI,2018,female,drug-grand-total,481
HI,2018,female,dui,949
HI,2018,female,forgery,20
HI,2018,female,fraud,47
HI,2018,female,gambling-total,20
HI,2018,female,larceny,589
HI,2018,female,liqour-laws,59
HI,2018,female,motor-vehcile-theft,59
HI,2018,female,murder,4
HI,2018,female,offense-against-family,9
HI,2018,female,prostitution,59
HI,2018,female,prostitution-assisting,4
HI,2018,female,prostitution-prostitution,55
HI,2018,female,prostitution-purchasing,0
HI,2018,female,rape,2
HI,2018,female,robbery,31
HI,2018,female,runaway,199
HI,2018,female,sex-offenses,4
HI,2018,female,simple-assault,700
HI,2018,female,stolen-property,106
HI,2018,female,vandalism,12
HI,2018,female,weapons,26
HI,2018,male,aggravated-assault,441
HI,2018,male,arson,19
HI,2018,male,burglary,229
HI,2018,male,curfew,58
HI,2018,male,disorderly-conduct,344
HI,2018,male,drug-grand-total,1392
HI,2018,male,dui,3339
HI,2018,male,forgery,31
HI,2018,male,fraud,62
HI,2018,male,gambling-total,129
HI,2018,male,larceny,1255
HI,2018,male,liqour-laws,260
HI,2018,male,motor-vehcile-theft,193
HI,2018,male,murder,36
HI,2018,male,offense-against-family,8
HI,2018,male,prostitution,45
HI,2018,male,prostitution-assisting,2
HI,2018,male,prostitution-prostitution,25
HI,2018,male,prostitution-purchasing,18
HI,2018,male,rape,73
HI,2018,male,robbery,173
HI,2018,male,runaway,218
HI,2018,male,sex-offenses,121
HI,2018,male,simple-assault,2268
HI,2018,male,stolen-property,343
HI,2018,male,vandalism,80
HI,2018,male,weapons,159
IA,2010,female,aggravated-assault,741
IA,2010,female,arson,20
IA,2010,female,burglary,223
IA,2010,female,curfew,238
IA,2010,female,disorderly-conduct,1955
IA,2010,female,drug-grand-total,1886
IA,2010,female,drunkenness,1996
IA,2010,female,dui,3111
IA,2010,female,embezzlement,52
IA,2010,female,forgery,210
IA,2010,female,fraud,389
IA,2010,female,gambling-total,0
IA,2010,female,larceny,5593
IA,2010,female,liqour-laws,2554
IA,2010,female,motor-vehcile-theft,66
IA,2010,female,murder,1
IA,2010,female,offense-against-family,283
IA,2010,female,prostitution,81
IA,2010,female,rape,1
IA,2010,female,robbery,42
IA,2010,female,runaway,183
IA,2010,female,sex-offenses,9
IA,2010,female,simple-assault,2748
IA,2010,female,stolen-property,31
IA,2010,female,vagrancy,4
IA,2010,female,vandalism,532
IA,2010,female,weapons,44
IA,2010,male,aggravated-assault,2973
IA,2010,male,arson,106
IA,2010,male,burglary,1765
IA,2010,male,curfew,385
IA,2010,male,disorderly-conduct,4583
IA,2010,male,drug-grand-total,7549
IA,2010,male,drunkenness,9851
IA,2010,male,dui,9670
IA,2010,male,embezzlement,48
IA,2010,male,forgery,281
IA,2010,male,fraud,493
IA,2010,male,gambling-total,10
IA,2010,male,larceny,6244
IA,2010,male,liqour-laws,5169
IA,2010,male,motor-vehcile-theft,336
IA,2010,male,murder,23
IA,2010,male,offense-against-family,864
IA,2010,male,prostitution,42
IA,2010,male,rape,111
IA,2010,male,robbery,241
IA,2010,male,runaway,173
IA,2010,male,sex-offenses,208
IA,2010,male,simple-assault,7798
IA,2010,male,stolen-property,153
IA,2010,male,vagrancy,9
IA,2010,male,vandalism,2315
IA,2010,male,weapons,464
IA,2011,female,aggravated-assault,750
IA,2011,female,arson,21
IA,2011,female,burglary,239
IA,2011,female,curfew,169
IA,2011,female,disorderly-conduct,1933
IA,2011,female,drug-grand-total,1942
IA,2011,female,drunkenness,2160
IA,2011,female,dui,2968
IA,2011,female,embezzlement,33
IA,2011,female,forgery,250
IA,2011,female,fraud,345
IA,2011,female,gambling-total,2
IA,2011,female,larceny,5849
IA,2011,female,liqour-laws,2635
IA,2011,female,motor-vehcile-theft,63
IA,2011,female,murder,5
IA,2011,female,offense-against-family,269
IA,2011,female,prostitution,68
IA,2011,female,rape,0
IA,2011,female,robbery,34
