index,state,year,offense,count
9686,OH,2016,robbery,9816
12596,OH,2016,violent-crime,24683
921,OH,2017,aggravated-assault,12189
11113,OH,2017,arson,1154
2393,OH,2017,burglary,48262
6755,OH,2017,homicide,587
3877,OH,2017,larceny,169770
5351,OH,2017,motor-vehicle-theft,17668
14089,OH,2017,property-crime,236854
8219,OH,2017,rape,4854
9687,OH,2017,robbery,9568
12597,OH,2017,violent-crime,27198
922,OH,2018,aggravated-assault,13101
11114,OH,2018,arson,1025
2394,OH,2018,burglary,41455
6756,OH,2018,homicide,498
3878,OH,2018,larceny,156025
5352,OH,2018,motor-vehicle-theft,17246
14090,OH,2018,property-crime,215751
8220,OH,2018,rape,4847
9688,OH,2018,robbery,8661
12598,OH,2018,violent-crime,27107
944,OK,2008,aggravated-assault,756
11136,OK,2008,arson,145
2416,OK,2008,burglary,2751
6778,OK,2008,homicide,16
3900,OK,2008,larceny,6226
5374,OK,2008,motor-vehicle-theft,749
14112,OK,2008,property-crime,9871
8242,OK,2008,rape,181
9710,OK,2008,robbery,76
12620,OK,2008,violent-crime,1029
945,OK,2009,aggravated-assault,996
11137,OK,2009,arson,148
2417,OK,2009,burglary,3285
6779,OK,2009,homicide,8
3901,OK,2009,larceny,6960
5375,OK,2009,motor-vehicle-theft,809
14113,OK,2009,property-crime,11202
8243,OK,2009,rape,201
9711,OK,2009,robbery,123
12621,OK,2009,violent-crime,1328
946,OK,2010,aggravated-assault,1025
11138,OK,2010,arson,118
2418,OK,2010,burglary,3338
6780,OK,2010,homicide,19
3902,OK,2010,larceny,7222
5376,OK,2010,motor-vehicle-theft,739
14114,OK,2010,property-crime,11417
8244,OK,2010,rape,171
9712,OK,2010,robbery,120
12622,OK,2010,violent-crime,1335
947,OK,2011,aggravated-assault,1105
11139,OK,2011,arson,151
2419,OK,2011,burglary,4335
6781,OK,2011,homicide,24
3903,OK,2011,larceny,9743
5377,OK,2011,motor-vehicle-theft,1006
14115,OK,2011,property-crime,15235
8245,OK,2011,rape,221
9713,OK,2011,robbery,148
12623,OK,2011,violent-crime,1498
948,OK,2012,aggravated-assault,1601
11140,OK,2012,arson,241
2420,OK,2012,burglary,7318
6782,OK,2012,homicide,23
3904,OK,2012,larceny,15956
5378,OK,2012,motor-vehicle-theft,1697
14116,OK,2012,property-crime,25212
8246,OK,2012,rape,412
9714,OK,2012,robbery,185
12624,OK,2012,violent-crime,2221
949,OK,2013,aggravated-assault,1971
11141,OK,2013,arson,342
2421,OK,2013,burglary,9208
6783,OK,2013,homicide,33
3905,OK,2013,larceny,20138
5379,OK,2013,motor-vehicle-theft,2225
14117,OK,2013,property-crime,31913
8247,OK,2013,rape,425
9715,OK,2013,robbery,235
12625,OK,2013,violent-crime,2664
950,OK,2014,aggravated-assault,2170
11142,OK,2014,arson,315
2422,OK,2014,burglary,8771
6784,OK,2014,homicide,35
3906,OK,2014,larceny,20167
5380,OK,2014,motor-vehicle-theft,2343
14118,OK,2014,property-crime,31596
8248,OK,2014,rape,521
9716,OK,2014,robbery,307
12626,OK,2014,violent-crime,3033
951,OK,2015,aggravated-assault,2464
11143,OK,2015,arson,286
2423,OK,2015,burglary,9364
6785,OK,2015,homicide,55
3907,OK,2015,larceny,20178
5381,OK,2015,motor-vehicle-theft,2576
14119,OK,2015,property-crime,32404
8249,OK,2015,rape,599
9717,OK,2015,robbery,315
12627,OK,2015,violent-crime,3433
952,OK,2016,aggravated-assault,2764
11144,OK,2016,arson,343
2424,OK,2016,burglary,10614
6786,OK,2016,homicide,60
3908,OK,2016,larceny,23569
5382,OK,2016,motor-vehicle-theft,3322
14120,OK,2016,property-crime,37848
8250,OK,2016,rape,731
9718,OK,2016,robbery,369
12628,OK,2016,violent-crime,3924
953,OK,2017,aggravated-assault,2959
11145,OK,2017,arson,357
2425,OK,2017,burglary,10074
6787,OK,2017,homicide,50
3909,OK,2017,larceny,24438
5383,OK,2017,motor-vehicle-theft,3661
14121,OK,2017,property-crime,38530
8251,OK,2017,rape,800
9719,OK,2017,robbery,366
12629,OK,2017,violent-crime,4175
954,OK,2018,aggravated-assault,2971
11146,OK,2018,arson,354
2426,OK,2018,burglary,10147
6788,OK,2018,homicide,58
3910,OK,2018,larceny,24983
5384,OK,2018,motor-vehicle-theft,4108
14122,OK,2018,property-crime,39592
8252,OK,2018,rape,903
9720,OK,2018,robbery,423
12630,OK,2018,violent-crime,4355
966,OR,2003,aggravated-assault,52
11158,OR,2003,arson,17
2438,OR,2003,burglary,423
6800,OR,2003,homicide,3
3922,OR,2003,larceny,1001
5396,OR,2003,motor-vehicle-theft,152
14134,OR,2003,property-crime,1593
8264,OR,2003,rape,43
9732,OR,2003,robbery,26
12642,OR,2003,violent-crime,124
967,OR,2004,aggravated-assault,1280
11159,OR,2004,arson,270
2439,OR,2004,burglary,5154
6801,OR,2004,homicide,17
3923,OR,2004,larceny,24921
5397,OR,2004,motor-vehicle-theft,2802
14135,OR,2004,property-crime,33147
8265,OR,2004,rape,348
9733,OR,2004,robbery,326
12643,OR,2004,violent-crime,1971
968,OR,2005,aggravated-assault,1252
11160,OR,2005,arson,213
2440,OR,2005,burglary,5581
6802,OR,2005,homicide,17
3924,OR,2005,larceny,25401
5398,OR,2005,motor-vehicle-theft,2969
14136,OR,2005,property-crime,34164
8266,OR,2005,rape,346
9734,OR,2005,robbery,356
12644,OR,2005,violent-crime,1971
969,OR,2006,aggravated-assault,1428
11161,OR,2006,arson,354
2441,OR,2006,burglary,6272
6803,OR,2006,homicide,23
3925,OR,2006,larceny,29261
5399,OR,2006,motor-vehicle-theft,2886
14137,OR,2006,property-crime,38773
8267,OR,2006,rape,518
9735,OR,2006,robbery,413
12645,OR,2006,violent-crime,2382
970,OR,2007,aggravated-assault,1440
11162,OR,2007,arson,319
2442,OR,2007,burglary,5876
6804,OR,2007,homicide,19
3926,OR,2007,larceny,26990
5400,OR,2007,motor-vehicle-theft,2776
14138,OR,2007,property-crime,35961
8268,OR,2007,rape,550
9736,OR,2007,robbery,418
12646,OR,2007,violent-crime,2427
971,OR,2008,aggravated-assault,1304
11163,OR,2008,arson,346
2443,OR,2008,burglary,5444
6805,OR,2008,homicide,17
3927,OR,2008,larceny,25190
5401,OR,2008,motor-vehicle-theft,2098
14139,OR,2008,property-crime,33078
8269,OR,2008,rape,482
9737,OR,2008,robbery,413
12647,OR,2008,violent-crime,2216
972,OR,2009,aggravated-assault,1379
11164,OR,2009,arson,303
2444,OR,2009,burglary,5184
6806,OR,2009,homicide,18
3928,OR,2009,larceny,23295
5402,OR,2009,motor-vehicle-theft,1965
14140,OR,2009,property-crime,30747
8270,OR,2009,rape,496
9738,OR,2009,robbery,366
12648,OR,2009,violent-crime,2259
973,OR,2010,aggravated-assault,1466
11165,OR,2010,arson,328
2445,OR,2010,burglary,5104
6807,OR,2010,homicide,24
3929,OR,2010,larceny,24432
5403,OR,2010,motor-vehicle-theft,1702
14141,OR,2010,property-crime,31566
8271,OR,2010,rape,504
9739,OR,2010,robbery,395
12649,OR,2010,violent-crime,2389
974,OR,2011,aggravated-assault,1542
11166,OR,2011,arson,314
2446,OR,2011,burglary,5688
6808,OR,2011,homicide,36
3930,OR,2011,larceny,27161
5404,OR,2011,motor-vehicle-theft,1689
14142,OR,2011,property-crime,34852
8272,OR,2011,rape,516
9740,OR,2011,robbery,372
12650,OR,2011,violent-crime,2466
975,OR,2012,aggravated-assault,1668
11167,OR,2012,arson,340
2447,OR,2012,burglary,6651
6809,OR,2012,homicide,19
3931,OR,2012,larceny,28774
5405,OR,2012,motor-vehicle-theft,2392
14143,OR,2012,property-crime,38157
8273,OR,2012,rape,494
9741,OR,2012,robbery,468
12651,OR,2012,violent-crime,2649
976,OR,2013,aggravated-assault,1672
11168,OR,2013,arson,311
2448,OR,2013,burglary,6351
6810,OR,2013,homicide,25
3932,OR,2013,larceny,30780
5406,OR,2013,motor-vehicle-theft,2558
14144,OR,2013,property-crime,40000
8274,OR,2013,rape,414
9742,OR,2013,robbery,536
12652,OR,2013,violent-crime,2647
977,OR,2014,aggravated-assault,2284
11169,OR,2014,arson,375
2449,OR,2014,burglary,7159
6811,OR,2014,homicide,28
3933,OR,2014,larceny,38695
5407,OR,2014,motor-vehicle-theft,3526
14145,OR,2014,property-crime,49755
8275,OR,2014,rape,593
9743,OR,2014,robbery,696
12653,OR,2014,violent-crime,3601
978,OR,2015,aggravated-assault,4414
11170,OR,2015,arson,664
2450,OR,2015,burglary,11341
6812,OR,2015,homicide,83
3934,OR,2015,larceny,65042
5408,OR,2015,motor-vehicle-theft,8066
14146,OR,2015,property-crime,85113
8276,OR,2015,rape,1272
9744,OR,2015,robbery,1449
12654,OR,2015,violent-crime,7218
979,OR,2016,aggravated-assault,5445
11171,OR,2016,arson,854
2451,OR,2016,burglary,14098
6813,OR,2016,homicide,87
3935,OR,2016,larceny,83014
5409,OR,2016,motor-vehicle-theft,12234
14147,OR,2016,property-crime,110200
8277,OR,2016,rape,1723
9745,OR,2016,robbery,2164
12655,OR,2016,violent-crime,9419
980,OR,2017,aggravated-assault,5939
11172,OR,2017,arson,977
2452,OR,2017,burglary,15729
6814,OR,2017,homicide,90
3936,OR,2017,larceny,86528
5410,OR,2017,motor-vehicle-theft,16376
14148,OR,2017,property-crime,119610
8278,OR,2017,rape,2004
9746,OR,2017,robbery,2356
12656,OR,2017,violent-crime,10389
981,OR,2018,aggravated-assault,6364
11173,OR,2018,arson,1002
2453,OR,2018,burglary,15349
6815,OR,2018,homicide,75
3937,OR,2018,larceny,88021
5411,OR,2018,motor-vehicle-theft,16097
14149,OR,2018,property-crime,120469
8279,OR,2018,rape,2087
9747,OR,2018,robbery,2469
12657,OR,2018,violent-crime,10995
3954,PA,2012,larceny,1
14166,PA,2012,property-crime,1
998,PA,2013,aggravated-assault,4
11190,PA,2013,arson,2
2470,PA,2013,burglary,92
6832,PA,2013,homicide,4
3955,PA,2013,larceny,380
5428,PA,2013,motor-vehicle-theft,12
14167,PA,2013,property-crime,486
8296,PA,2013,rape,14
9764,PA,2013,robbery,6
12674,PA,2013,violent-crime,28
999,PA,2014,aggravated-assault,58
11191,PA,2014,arson,17
2471,PA,2014,burglary,287
6833,PA,2014,homicide,1
3956,PA,2014,larceny,2041
5429,PA,2014,motor-vehicle-theft,45
14168,PA,2014,property-crime,2390
8297,PA,2014,rape,47
9765,PA,2014,robbery,46
12675,PA,2014,violent-crime,152
1000,PA,2015,aggravated-assault,62
11192,PA,2015,arson,18
2472,PA,2015,burglary,362
6834,PA,2015,homicide,1
3957,PA,2015,larceny,2249
5430,PA,2015,motor-vehicle-theft,70
14169,PA,2015,property-crime,2699
8298,PA,2015,rape,55
9766,PA,2015,robbery,66
12676,PA,2015,violent-crime,184
1001,PA,2016,aggravated-assault,48
11193,PA,2016,arson,14
2473,PA,2016,burglary,297
6835,PA,2016,homicide,7
3958,PA,2016,larceny,2007
5431,PA,2016,motor-vehicle-theft,55
14170,PA,2016,property-crime,2373
8299,PA,2016,rape,44
9767,PA,2016,robbery,47
12677,PA,2016,violent-crime,146
1002,PA,2017,aggravated-assault,34
11194,PA,2017,arson,9
2474,PA,2017,burglary,267
6836,PA,2017,homicide,2
3959,PA,2017,larceny,1966
5432,PA,2017,motor-vehicle-theft,49
14171,PA,2017,property-crime,2291
8300,PA,2017,rape,34
9768,PA,2017,robbery,39
12678,PA,2017,violent-crime,109
1003,PA,2018,aggravated-assault,35
11195,PA,2018,arson,6
2475,PA,2018,burglary,137
6837,PA,2018,homicide,1
3960,PA,2018,larceny,1240
5433,PA,2018,motor-vehicle-theft,41
14172,PA,2018,property-crime,1424
8301,PA,2018,rape,40
9769,PA,2018,robbery,39
12679,PA,2018,violent-crime,115
1010,RI,2004,aggravated-assault,60
11202,RI,2004,arson,7
2482,RI,2004,burglary,155
6844,RI,2004,homicide,4
3968,RI,2004,larceny,273
5440,RI,2004,motor-vehicle-theft,184
14180,RI,2004,property-crime,619
8308,RI,2004,rape,27
9776,RI,2004,robbery,34
12686,RI,2004,violent-crime,125
1011,RI,2005,aggravated-assault,807
11203,RI,2005,arson,218
2483,RI,2005,burglary,3470
6845,RI,2005,homicide,13
3969,RI,2005,larceny,14581
5441,RI,2005,motor-vehicle-theft,2132
14181,RI,2005,property-crime,20401
8309,RI,2005,rape,304
9777,RI,2005,robbery,350
12687,RI,2005,violent-crime,1474
1012,RI,2006,aggravated-assault,770
11204,RI,2006,arson,202
2484,RI,2006,burglary,3676
6846,RI,2006,homicide,16
3970,RI,2006,larceny,13916
5442,RI,2006,motor-vehicle-theft,1888
14182,RI,2006,property-crime,19682
8310,RI,2006,rape,311
9778,RI,2006,robbery,362
12688,RI,2006,violent-crime,1459
1013,RI,2007,aggravated-assault,1211
11205,RI,2007,arson,225
2485,RI,2007,burglary,5225
6847,RI,2007,homicide,18
3971,RI,2007,larceny,19370
5443,RI,2007,motor-vehicle-theft,3195
14183,RI,2007,property-crime,28015
8311,RI,2007,rape,342
9779,RI,2007,robbery,761
12689,RI,2007,violent-crime,2332
1014,RI,2008,aggravated-assault,1264
11206,RI,2008,arson,201
2486,RI,2008,burglary,5791
6848,RI,2008,homicide,29
3972,RI,2008,larceny,21100
5444,RI,2008,motor-vehicle-theft,3186
14184,RI,2008,property-crime,30278
8312,RI,2008,rape,379
9780,RI,2008,robbery,883
12690,RI,2008,violent-crime,2555
1015,RI,2009,aggravated-assault,1371
11207,RI,2009,arson,233
2487,RI,2009,burglary,5735
6849,RI,2009,homicide,30
3973,RI,2009,larceny,19578
5445,RI,2009,motor-vehicle-theft,2393
14185,RI,2009,property-crime,27939
8313,RI,2009,rape,397
9781,RI,2009,robbery,785
12691,RI,2009,violent-crime,2583
1016,RI,2010,aggravated-assault,1372
11208,RI,2010,arson,240
2488,RI,2010,burglary,6150
6850,RI,2010,homicide,29
3974,RI,2010,larceny,18634
5446,RI,2010,motor-vehicle-theft,2411
14186,RI,2010,property-crime,27435
8314,RI,2010,rape,405
9782,RI,2010,robbery,784
12692,RI,2010,violent-crime,2590
1017,RI,2011,aggravated-assault,1327
11209,RI,2011,arson,187
2489,RI,2011,burglary,6836
6851,RI,2011,homicide,20
3975,RI,2011,larceny,18953
5447,RI,2011,motor-vehicle-theft,2393
14187,RI,2011,property-crime,28369
8315,RI,2011,rape,423
9783,RI,2011,robbery,747
12693,RI,2011,violent-crime,2517
1018,RI,2012,aggravated-assault,1406
11210,RI,2012,arson,182
2490,RI,2012,burglary,5942
6852,RI,2012,homicide,34
3976,RI,2012,larceny,18704
5448,RI,2012,motor-vehicle-theft,2610
14188,RI,2012,property-crime,27438
8316,RI,2012,rape,402
9784,RI,2012,robbery,718
12694,RI,2012,violent-crime,2560
1019,RI,2013,aggravated-assault,1367
11211,RI,2013,arson,174
2491,RI,2013,burglary,5660
6853,RI,2013,homicide,26
3977,RI,2013,larceny,18064
5449,RI,2013,motor-vehicle-theft,2247
14189,RI,2013,property-crime,26145
8317,RI,2013,rape,440
9785,RI,2013,robbery,687
12695,RI,2013,violent-crime,2520
1020,RI,2014,aggravated-assault,1225
11212,RI,2014,arson,159
2492,RI,2014,burglary,4814
6854,RI,2014,homicide,26
3978,RI,2014,larceny,16514
5450,RI,2014,motor-vehicle-theft,1839
14190,RI,2014,property-crime,23326
8318,RI,2014,rape,360
9786,RI,2014,robbery,534
12696,RI,2014,violent-crime,2145
1021,RI,2015,aggravated-assault,1343
11213,RI,2015,arson,172
2493,RI,2015,burglary,3979
6855,RI,2015,homicide,30
3979,RI,2015,larceny,14890
5451,RI,2015,motor-vehicle-theft,1398
14191,RI,2015,property-crime,20439
8319,RI,2015,rape,454
9787,RI,2015,robbery,551
12697,RI,2015,violent-crime,2378
1022,RI,2016,aggravated-assault,1357
11214,RI,2016,arson,140
2494,RI,2016,burglary,3683
6856,RI,2016,homicide,29
3980,RI,2016,larceny,14360
5452,RI,2016,motor-vehicle-theft,1117
14192,RI,2016,property-crime,19300
8320,RI,2016,rape,435
9788,RI,2016,robbery,545
12698,RI,2016,violent-crime,2366
1023,RI,2017,aggravated-assault,1354
11215,RI,2017,arson,130
2495,RI,2017,burglary,3285
6857,RI,2017,homicide,21
3981,RI,2017,larceny,14064
5453,RI,2017,motor-vehicle-theft,1485
14193,RI,2017,property-crime,18964
8321,RI,2017,rape,444
9789,RI,2017,robbery,475
12699,RI,2017,violent-crime,2294
1024,RI,2018,aggravated-assault,1214
11216,RI,2018,arson,82
2496,RI,2018,burglary,2869
6858,RI,2018,homicide,16
3982,RI,2018,larceny,13460
5454,RI,2018,motor-vehicle-theft,1542
14194,RI,2018,property-crime,17953
8322,RI,2018,rape,475
9790,RI,2018,robbery,454
12700,RI,2018,violent-crime,2159
1040,SC,1991,aggravated-assault,22183
11232,SC,1991,arson,1190
2512,SC,1991,burglary,43161
6874,SC,1991,homicide,364
3998,SC,1991,larceny,103854
5470,SC,1991,motor-vehicle-theft,11333
14210,SC,1991,property-crime,159538
8338,SC,1991,rape,2499
9806,SC,1991,robbery,5755
12716,SC,1991,violent-crime,30801
1041,SC,1992,aggravated-assault,23471
11233,SC,1992,arson,1264
2513,SC,1992,burglary,49729
6875,SC,1992,homicide,365
3999,SC,1992,larceny,117135
5471,SC,1992,motor-vehicle-theft,13885
14211,SC,1992,property-crime,182013
8339,SC,1992,rape,2826
9807,SC,1992,robbery,6372
12717,SC,1992,violent-crime,33034
1042,SC,1993,aggravated-assault,25092
11234,SC,1993,arson,477
2514,SC,1993,burglary,47519
6876,SC,1993,homicide,371
4000,SC,1993,larceny,119083
5472,SC,1993,motor-vehicle-theft,13772
14212,SC,1993,property-crime,180851
8340,SC,1993,rape,2647
9808,SC,1993,robbery,6995
12718,SC,1993,violent-crime,35105
1043,SC,1994,aggravated-assault,25841
11235,SC,1994,arson,806
2515,SC,1994,burglary,47366
6877,SC,1994,homicide,342
4001,SC,1994,larceny,125599
5473,SC,1994,motor-vehicle-theft,15027
14213,SC,1994,property-crime,188798
8341,SC,1994,rape,2770
9809,SC,1994,robbery,7083
12719,SC,1994,violent-crime,36036
1044,SC,1995,aggravated-assault,21149
11236,SC,1995,arson,817
2516,SC,1995,burglary,38065
6878,SC,1995,homicide,246
4002,SC,1995,larceny,106723
5474,SC,1995,motor-vehicle-theft,11976
14214,SC,1995,property-crime,157581
8342,SC,1995,rape,2211
9810,SC,1995,robbery,5161
12720,SC,1995,violent-crime,28767
1045,SC,1996,aggravated-assault,24808
11237,SC,1996,arson,1032
2517,SC,1996,burglary,47689
6879,SC,1996,homicide,324
4003,SC,1996,larceny,132099
5475,SC,1996,motor-vehicle-theft,16123
14215,SC,1996,property-crime,196943
8343,SC,1996,rape,2645
9811,SC,1996,robbery,6562
12721,SC,1996,violent-crime,34339
1046,SC,1997,aggravated-assault,24602
11238,SC,1997,arson,1123
2518,SC,1997,burglary,46723
6880,SC,1997,homicide,300
4004,SC,1997,larceny,133793
5476,SC,1997,motor-vehicle-theft,15911
14216,SC,1997,property-crime,197550
8344,SC,1997,rape,2736
9812,SC,1997,robbery,6737
12722,SC,1997,violent-crime,34375
1047,SC,1998,aggravated-assault,23062
11239,SC,1998,arson,971
2519,SC,1998,burglary,45054
6881,SC,1998,homicide,302
4005,SC,1998,larceny,129111
5477,SC,1998,motor-vehicle-theft,16185
14217,SC,1998,property-crime,191321
8345,SC,1998,rape,2585
9813,SC,1998,robbery,6092
12723,SC,1998,violent-crime,32041
1048,SC,1999,aggravated-assault,21988
11240,SC,1999,arson,1095
2520,SC,1999,burglary,40521
6882,SC,1999,homicide,269
4006,SC,1999,larceny,123628
5478,SC,1999,motor-vehicle-theft,14710
14218,SC,1999,property-crime,179954
8346,SC,1999,rape,2469
9814,SC,1999,robbery,6171
12724,SC,1999,violent-crime,30897
1049,SC,2000,aggravated-assault,21452
11241,SC,2000,arson,1044
2521,SC,2000,burglary,40219
6883,SC,2000,homicide,287
4007,SC,2000,larceny,126485
5479,SC,2000,motor-vehicle-theft,15798
14219,SC,2000,property-crime,183546
8347,SC,2000,rape,2433
9815,SC,2000,robbery,6279
12725,SC,2000,violent-crime,30451
1050,SC,2001,aggravated-assault,20088
11242,SC,2001,arson,957
2522,SC,2001,burglary,39482
6884,SC,2001,homicide,312
4008,SC,2001,larceny,118404
5480,SC,2001,motor-vehicle-theft,15611
14220,SC,2001,property-crime,174454
8348,SC,2001,rape,2174
9816,SC,2001,robbery,5555
12726,SC,2001,violent-crime,28129
1051,SC,2002,aggravated-assault,22285
11243,SC,2002,arson,749
2523,SC,2002,burglary,43620
6885,SC,2002,homicide,289
4009,SC,2002,larceny,126260
5481,SC,2002,motor-vehicle-theft,16877
14221,SC,2002,property-crime,187506
8349,SC,2002,rape,2654
9817,SC,2002,robbery,5888
12727,SC,2002,violent-crime,31116
1052,SC,2003,aggravated-assault,21064
11244,SC,2003,arson,874
2524,SC,2003,burglary,43844
6886,SC,2003,homicide,283
4010,SC,2003,larceny,130839
5482,SC,2003,motor-vehicle-theft,16025
14222,SC,2003,property-crime,191582
8350,SC,2003,rape,2511
9818,SC,2003,robbery,5847
12728,SC,2003,violent-crime,29705
1053,SC,2004,aggravated-assault,21380
11245,SC,2004,arson,1111
2525,SC,2004,burglary,43424
6887,SC,2004,homicide,272
4011,SC,2004,larceny,134600
5483,SC,2004,motor-vehicle-theft,15816
14223,SC,2004,property-crime,194951
8351,SC,2004,rape,2397
9819,SC,2004,robbery,5508
12729,SC,2004,violent-crime,29557
1054,SC,2005,aggravated-assault,20735
11246,SC,2005,arson,1161
2526,SC,2005,burglary,42404
6888,SC,2005,homicide,301
4012,SC,2005,larceny,130522
5484,SC,2005,motor-vehicle-theft,16454
14224,SC,2005,property-crime,190541
8352,SC,2005,rape,2471
9820,SC,2005,robbery,5708
12730,SC,2005,violent-crime,29215
1055,SC,2006,aggravated-assault,20675
11247,SC,2006,arson,1310
2527,SC,2006,burglary,42872
6889,SC,2006,homicide,333
4013,SC,2006,larceny,129605
5485,SC,2006,motor-vehicle-theft,16527
14225,SC,2006,property-crime,190314
8353,SC,2006,rape,2326
9821,SC,2006,robbery,5951
12731,SC,2006,violent-crime,29285
1056,SC,2007,aggravated-assault,21588
11248,SC,2007,arson,1358
2528,SC,2007,burglary,44670
6890,SC,2007,homicide,337
4014,SC,2007,larceny,131184
5486,SC,2007,motor-vehicle-theft,16978
14226,SC,2007,property-crime,194190
8354,SC,2007,rape,2312
9822,SC,2007,robbery,6396
12732,SC,2007,violent-crime,30633
1057,SC,2008,aggravated-assault,19744
11249,SC,2008,arson,1106
2529,SC,2008,burglary,45154
6891,SC,2008,homicide,296
4015,SC,2008,larceny,129782
5487,SC,2008,motor-vehicle-theft,17236
14227,SC,2008,property-crime,193278
8355,SC,2008,rape,2176
9823,SC,2008,robbery,6583
12733,SC,2008,violent-crime,28799
1058,SC,2009,aggravated-assault,18686
11250,SC,2009,arson,850
2530,SC,2009,burglary,44617
6892,SC,2009,homicide,280
4016,SC,2009,larceny,121712
5488,SC,2009,motor-vehicle-theft,13578
14228,SC,2009,property-crime,180757
8356,SC,2009,rape,2135
9824,SC,2009,robbery,5770
12734,SC,2009,violent-crime,26871
1059,SC,2010,aggravated-assault,17533
11251,SC,2010,arson,854
2531,SC,2010,burglary,45658
6893,SC,2010,homicide,254
4017,SC,2010,larceny,123115
